"BehaviorSpace results (NetLogo 6.1.1)"
"Pulmonary_Histology.nlogo"
"Vary-Thy1p"
"04/12/2020 13:01:25:846 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-22","22"
"[run number]","collagen-degradation","degrader-count","thy1ps-count","n-collagen-deposition","AS-entry-threshold","thy1ns-count","p-collagen-deposition","AS-entry-random","[step]","count patches with [pcolor = 128] / count patches","count patches with [pcolor = 125] / count patches","count patches with [tissue-type = ""alveolar-space"" and pcolor != white] / count patches with [tissue-type = ""alveolar-space""]"
"41","0.5","10","80","1","15","10","0.5","50","1000","0.12058287795992714","0.604007285974499","0.6976861167002012"
"42","0.5","10","80","1","15","10","0.5","50","1000","0.1209471766848816","0.5978142076502733","0.6614688128772636"
"43","0.5","10","80","1","15","10","0.5","50","1000","0.11548269581056467","0.644808743169399","0.7308853118712274"
"44","0.5","10","80","1","15","10","0.5","50","1000","0.14863387978142076","0.6466302367941712","0.7907444668008048"
"45","0.5","10","80","1","15","10","0.5","50","1000","0.13442622950819672","0.663023679417122","0.7771629778672032"
"47","0.5","10","90","1","15","10","0.5","50","1000","0.12167577413479053","0.6714025500910746","0.7731388329979879"
"48","0.5","10","90","1","15","10","0.5","50","1000","0.09107468123861566","0.4990892531876138","0.5608651911468813"
"49","0.5","10","90","1","15","10","0.5","50","1000","0.11475409836065574","0.6287795992714026","0.7147887323943662"
"50","0.5","10","90","1","15","10","0.5","50","1000","0.11657559198542805","0.6029143897996357","0.6911468812877264"
"51","0.5","10","100","1","15","10","0.5","50","1000","0.10200364298724955","0.7307832422586521","0.8390342052313883"
"52","0.5","10","100","1","15","10","0.5","50","1000","0.11475409836065574","0.7114754098360656","0.8153923541247485"
"53","0.5","10","100","1","15","10","0.5","50","1000","0.10601092896174863","0.6338797814207651","0.6986921529175051"
"54","0.5","10","100","1","15","10","0.5","50","1000","0.09726775956284153","0.5846994535519126","0.6468812877263581"
"55","0.5","10","100","1","15","10","0.5","50","1000","0.09763205828779599","0.5825136612021858","0.6327967806841046"
"46","0.5","10","90","1","15","10","0.5","50","1000","0.0936247723132969","0.6896174863387978","0.7605633802816901"
