"BehaviorSpace results (NetLogo 6.1.1)"
"Pulmonary_Histology.nlogo"
"Global-Sampling"
"04/12/2020 19:32:40:437 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-22","22"
"[run number]","collagen-degradation","degrader-count","thy1ps-count","n-collagen-deposition","AS-entry-threshold","thy1ns-count","p-collagen-deposition","AS-entry-random","[step]","count patches with [pcolor = 128] / count patches","count patches with [pcolor = 125] / count patches","count patches with [tissue-type = ""alveolar-space"" and pcolor != white] / count patches with [tissue-type = ""alveolar-space""]"
"1071","0.5","20","30","1","0","30","0.5","50","1000","0.17595628415300546","0.590528233151184","0.6911468812877264"
"1072","0.5","30","30","1","0","30","0.5","50","1000","0.18433515482695811","0.6043715846994535","0.7354124748490946"
"1073","0.5","0","0","1","6","30","0.5","50","1000","0.19271402550091074","0.5045537340619308","0.6116700201207244"
"1074","0.5","10","0","1","6","30","0.5","50","1000","0.18469945355191256","0.44225865209471765","0.4964788732394366"
"1075","0.5","20","0","1","6","30","0.5","50","1000","0.17777777777777778","0.40036429872495444","0.44114688128772633"
"1076","0.5","30","0","1","6","30","0.5","50","1000","0.21238615664845173","0.4116575591985428","0.49899396378269617"
"1077","0.5","0","10","1","6","30","0.5","50","1000","0.20473588342440802","0.6043715846994535","0.7404426559356136"
"1078","0.5","10","10","1","6","30","0.5","50","1000","0.16939890710382513","0.5296903460837887","0.6036217303822937"
"1079","0.5","20","10","1","6","30","0.5","50","1000","0.18797814207650274","0.4673952641165756","0.5367203219315896"
"1080","0.5","30","10","1","6","30","0.5","50","1000","0.17959927140255008","0.40947176684881603","0.4818913480885312"
"1081","0.5","0","20","1","6","30","0.5","50","1000","0.16867030965391622","0.6127504553734062","0.7037223340040242"
"1082","0.5","10","20","1","6","30","0.5","50","1000","0.14462659380692167","0.5398907103825137","0.5870221327967807"
"1083","0.5","20","20","1","6","30","0.5","50","1000","0.1697632058287796","0.5096539162112933","0.5674044265593562"
"974","0.5","10","30","1","0","20","0.5","50","1000","0.1901639344262295","0.5194899817850638","0.6262575452716298"
"1085","0.5","0","30","1","6","30","0.5","50","1000","0.151183970856102","0.7326047358834245","0.8596579476861167"
"1084","0.5","30","20","1","6","30","0.5","50","1000","0.15482695810564662","0.4652094717668488","0.5035211267605634"
"1086","0.5","10","30","1","6","30","0.5","50","1000","0.16830601092896175","0.5551912568306011","0.6413480885311871"
"1087","0.5","20","30","1","6","30","0.5","50","1000","0.18324225865209473","0.5934426229508196","0.710261569416499"
"1089","0.5","0","0","1","12","30","0.5","50","1000","0.18469945355191256","0.4714025500910747","0.5417505030181087"
"1088","0.5","30","30","1","6","30","0.5","50","1000","0.17158469945355193","0.5209471766848816","0.6071428571428571"
"1090","0.5","10","0","1","12","30","0.5","50","1000","0.18907103825136612","0.4768670309653916","0.5709255533199196"
"1091","0.5","20","0","1","12","30","0.5","50","1000","0.2010928961748634","0.44626593806921677","0.5296780684104627"
"1092","0.5","30","0","1","12","30","0.5","50","1000","0.1533697632058288","0.34863387978142074","0.3375251509054326"
"1093","0.5","0","10","1","12","30","0.5","50","1000","0.1930783242258652","0.5978142076502733","0.7258551307847082"
"1094","0.5","10","10","1","12","30","0.5","50","1000","0.18105646630236794","0.4714025500910747","0.539738430583501"
"1097","0.5","0","20","1","12","30","0.5","50","1000","0.16138433515482695","0.7060109289617487","0.8319919517102615"
"1096","0.5","30","10","1","12","30","0.5","50","1000","0.18287795992714026","0.36648451730418946","0.42404426559356134"
"1098","0.5","10","20","1","12","30","0.5","50","1000","0.17704918032786884","0.5621129326047359","0.6649899396378269"
"1101","0.5","0","30","1","12","30","0.5","50","1000","0.1493624772313297","0.5989071038251366","0.6740442655935613"
"1099","0.5","20","20","1","12","30","0.5","50","1000","0.1766848816029144","0.5621129326047359","0.6529175050301811"
"1100","0.5","30","20","1","12","30","0.5","50","1000","0.15774134790528233","0.44808743169398907","0.48893360160965793"
"1102","0.5","10","30","1","12","30","0.5","50","1000","0.17049180327868851","0.6768670309653916","0.7987927565392354"
"1103","0.5","20","30","1","12","30","0.5","50","1000","0.15045537340619308","0.46703096539162114","0.533702213279678"
"1104","0.5","30","30","1","12","30","0.5","50","1000","0.13624772313296904","0.4724954462659381","0.5251509054325956"
"1106","0.5","10","0","1","18","30","0.5","50","1000","0.15737704918032788","0.4615664845173042","0.4864185110663984"
"1105","0.5","0","0","1","18","30","0.5","50","1000","0.18397085610200364","0.516575591985428","0.5955734406438632"
"1107","0.5","20","0","1","18","30","0.5","50","1000","0.12896174863387977","0.43897996357012753","0.432092555331992"
"1108","0.5","30","0","1","18","30","0.5","50","1000","0.10418943533697632","0.3475409836065574","0.2937625754527163"
"1109","0.5","0","10","1","18","30","0.5","50","1000","0.17814207650273223","0.6010928961748634","0.7052313883299799"
"1110","0.5","10","10","1","18","30","0.5","50","1000","0.1912568306010929","0.5413479052823316","0.635814889336016"
"1111","0.5","20","10","1","18","30","0.5","50","1000","0.14826958105646632","0.4568306010928962","0.4864185110663984"
"1112","0.5","30","10","1","18","30","0.5","50","1000","0.11038251366120219","0.39162112932604737","0.37474849094567403"
"1113","0.5","0","20","1","18","30","0.5","50","1000","0.13406193078324227","0.7114754098360656","0.7887323943661971"
"1114","0.5","10","20","1","18","30","0.5","50","1000","0.16648451730418942","0.6211293260473588","0.7127766599597586"
"1115","0.5","20","20","1","18","30","0.5","50","1000","0.13697632058287795","0.5132969034608379","0.528672032193159"
"1116","0.5","30","20","1","18","30","0.5","50","1000","0.13260473588342442","0.4495446265938069","0.44969818913480886"
"1117","0.5","0","30","1","18","30","0.5","50","1000","0.14207650273224043","0.6859744990892532","0.7645875251509054"
"1118","0.5","10","30","1","18","30","0.5","50","1000","0.16393442622950818","0.5610200364298725","0.6383299798792756"
"1119","0.5","20","30","1","18","30","0.5","50","1000","0.13406193078324227","0.5351548269581057","0.5689134808853119"
"1121","0.5","0","0","1","24","30","0.5","50","1000","0.12058287795992714","0.4553734061930783","0.46177062374245476"
"1122","0.5","10","0","1","24","30","0.5","50","1000","0.13806921675774134","0.45719489981785066","0.4753521126760563"
"1120","0.5","30","30","1","18","30","0.5","50","1000","0.15628415300546447","0.4728597449908925","0.5417505030181087"
"1123","0.5","20","0","1","24","30","0.5","50","1000","0.09216757741347906","0.4331511839708561","0.37424547283702214"
"1124","0.5","30","0","1","24","30","0.5","50","1000","0.07431693989071038","0.3584699453551913","0.2515090543259557"
"1125","0.5","0","10","1","24","30","0.5","50","1000","0.1453551912568306","0.6032786885245902","0.6609657947686117"
"1126","0.5","10","10","1","24","30","0.5","50","1000","0.14280510018214937","0.5460837887067396","0.5865191146881288"
"1127","0.5","20","10","1","24","30","0.5","50","1000","0.12131147540983607","0.4739526411657559","0.46579476861167"
"1128","0.5","30","10","1","24","30","0.5","50","1000","0.09763205828779599","0.3697632058287796","0.3204225352112676"
"1129","0.5","0","20","1","24","30","0.5","50","1000","0.15628415300546447","0.6076502732240437","0.687625754527163"
"1130","0.5","10","20","1","24","30","0.5","50","1000","0.1588342440801457","0.5548269581056466","0.6202213279678068"
"1132","0.5","30","20","1","24","30","0.5","50","1000","0.12786885245901639","0.43897996357012753","0.4441649899396378"
"1131","0.5","20","20","1","24","30","0.5","50","1000","0.12349726775956284","0.5293260473588343","0.5583501006036218"
"1133","0.5","0","30","1","24","30","0.5","50","1000","0.13515482695810566","0.7675774134790528","0.8667002012072434"
"1134","0.5","10","30","1","24","30","0.5","50","1000","0.12386156648451731","0.6214936247723133","0.6685110663983903"
"1135","0.5","20","30","1","24","30","0.5","50","1000","0.1384335154826958","0.5577413479052823","0.6031187122736419"
"1137","0.5","0","0","1","30","30","0.5","50","1000","0.09763205828779599","0.43570127504553735","0.3827967806841046"
"1136","0.5","30","30","1","24","30","0.5","50","1000","0.10965391621129326","0.497632058287796","0.5005030181086519"
"1138","0.5","10","0","1","30","30","0.5","50","1000","0.08816029143897997","0.429143897996357","0.34909456740442657"
"1139","0.5","20","0","1","30","30","0.5","50","1000","0.07103825136612021","0.3770491803278688","0.2575452716297787"
"1140","0.5","30","0","1","30","30","0.5","50","1000","0.06083788706739526","0.3333333333333333","0.20724346076458752"
"1141","0.5","0","10","1","30","30","0.5","50","1000","0.13187613843351548","0.5930783242258653","0.642354124748491"
"1142","0.5","10","10","1","30","30","0.5","50","1000","0.09216757741347906","0.49107468123861564","0.4703219315895372"
"1143","0.5","20","10","1","30","30","0.5","50","1000","0.12058287795992714","0.44335154826958106","0.44567404426559354"
"1145","0.5","0","20","1","30","30","0.5","50","1000","0.1296903460837887","0.6123861566484518","0.6549295774647887"
"1144","0.5","30","10","1","30","30","0.5","50","1000","0.11038251366120219","0.410200364298725","0.391851106639839"
"1146","0.5","10","20","1","30","30","0.5","50","1000","0.11475409836065574","0.5122040072859745","0.5196177062374245"
"1147","0.5","20","20","1","30","30","0.5","50","1000","0.1111111111111111","0.4761384335154827","0.44969818913480886"
"1149","0.5","0","30","1","30","30","0.5","50","1000","0.11074681238615665","0.6400728597449908","0.682092555331992"
"1148","0.5","30","20","1","30","30","0.5","50","1000","0.11366120218579236","0.41530054644808745","0.3843058350100604"
"1151","0.5","20","30","1","30","30","0.5","50","1000","0.14134790528233152","0.5092896174863388","0.5447686116700201"
"1150","0.5","10","30","1","30","30","0.5","50","1000","0.14025500910746813","0.6069216757741348","0.6871227364185111"
"1153","0.5","0","0","1","0","0","0.5","75","1000","0","0","0"
"1152","0.5","30","30","1","30","30","0.5","50","1000","0.13588342440801457","0.5063752276867031","0.5271629778672032"
"1154","0.5","10","0","1","0","0","0.5","75","1000","0","0","0"
"1155","0.5","20","0","1","0","0","0.5","75","1000","0","0","0"
"1157","0.5","0","10","1","0","0","0.5","75","1000","0","0","0"
"1156","0.5","30","0","1","0","0","0.5","75","1000","0","0","0"
"1158","0.5","10","10","1","0","0","0.5","75","1000","0","0","0"
"1159","0.5","20","10","1","0","0","0.5","75","1000","0","0","0"
"1160","0.5","30","10","1","0","0","0.5","75","1000","0","0","0"
"1161","0.5","0","20","1","0","0","0.5","75","1000","0","0","0"
"1163","0.5","20","20","1","0","0","0.5","75","1000","0","0","0"
"1162","0.5","10","20","1","0","0","0.5","75","1000","0","0","0"
"1164","0.5","30","20","1","0","0","0.5","75","1000","0","0","0"
"1165","0.5","0","30","1","0","0","0.5","75","1000","0","0","0"
"1166","0.5","10","30","1","0","0","0.5","75","1000","0","0","0"
"1167","0.5","20","30","1","0","0","0.5","75","1000","0","0","0"
"1168","0.5","30","30","1","0","0","0.5","75","1000","0","0","0"
"1169","0.5","0","0","1","6","0","0.5","75","1000","0","0","0"
"1170","0.5","10","0","1","6","0","0.5","75","1000","0","0","0"
"1171","0.5","20","0","1","6","0","0.5","75","1000","0","0","0"
"1173","0.5","0","10","1","6","0","0.5","75","1000","0","0","0"
"1172","0.5","30","0","1","6","0","0.5","75","1000","0","0","0"
"1174","0.5","10","10","1","6","0","0.5","75","1000","0","0","0"
"1177","0.5","0","20","1","6","0","0.5","75","1000","0","0","0"
"1175","0.5","20","10","1","6","0","0.5","75","1000","0","0","0"
"1176","0.5","30","10","1","6","0","0.5","75","1000","0","0","0"
"1178","0.5","10","20","1","6","0","0.5","75","1000","0","0","0"
"1179","0.5","20","20","1","6","0","0.5","75","1000","0","0","0"
"1180","0.5","30","20","1","6","0","0.5","75","1000","0","0","0"
"1181","0.5","0","30","1","6","0","0.5","75","1000","0","0","0"
"1182","0.5","10","30","1","6","0","0.5","75","1000","0","0","0"
"1183","0.5","20","30","1","6","0","0.5","75","1000","0","0","0"
"1184","0.5","30","30","1","6","0","0.5","75","1000","0","0","0"
"1185","0.5","0","0","1","12","0","0.5","75","1000","0","0","0"
"1186","0.5","10","0","1","12","0","0.5","75","1000","0","0","0"
"1187","0.5","20","0","1","12","0","0.5","75","1000","0","0","0"
"1188","0.5","30","0","1","12","0","0.5","75","1000","0","0","0"
"1189","0.5","0","10","1","12","0","0.5","75","1000","0","0","0"
"1190","0.5","10","10","1","12","0","0.5","75","1000","0","0","0"
"1191","0.5","20","10","1","12","0","0.5","75","1000","0","0","0"
"1192","0.5","30","10","1","12","0","0.5","75","1000","0","0","0"
"1193","0.5","0","20","1","12","0","0.5","75","1000","0","0","0"
"1194","0.5","10","20","1","12","0","0.5","75","1000","0","0","0"
"1197","0.5","0","30","1","12","0","0.5","75","1000","0","0","0"
"1195","0.5","20","20","1","12","0","0.5","75","1000","0","0","0"
"1198","0.5","10","30","1","12","0","0.5","75","1000","0","0","0"
"1196","0.5","30","20","1","12","0","0.5","75","1000","0","0","0"
"1199","0.5","20","30","1","12","0","0.5","75","1000","0","0","0"
"1200","0.5","30","30","1","12","0","0.5","75","1000","0","0","0"
"1201","0.5","0","0","1","18","0","0.5","75","1000","0","0","0"
"1202","0.5","10","0","1","18","0","0.5","75","1000","0","0","0"
"1203","0.5","20","0","1","18","0","0.5","75","1000","0","0","0"
"1204","0.5","30","0","1","18","0","0.5","75","1000","0","0","0"
"1205","0.5","0","10","1","18","0","0.5","75","1000","0","0","0"
"1206","0.5","10","10","1","18","0","0.5","75","1000","0","0","0"
"1207","0.5","20","10","1","18","0","0.5","75","1000","0","0","0"
"1209","0.5","0","20","1","18","0","0.5","75","1000","0","0","0"
"1208","0.5","30","10","1","18","0","0.5","75","1000","0","0","0"
"1210","0.5","10","20","1","18","0","0.5","75","1000","0","0","0"
"1211","0.5","20","20","1","18","0","0.5","75","1000","0","0","0"
"1213","0.5","0","30","1","18","0","0.5","75","1000","0","0","0"
"1212","0.5","30","20","1","18","0","0.5","75","1000","0","0","0"
"1095","0.5","20","10","1","12","30","0.5","50","1000","0.17704918032786884","0.41092896174863386","0.4688128772635815"
"1214","0.5","10","30","1","18","0","0.5","75","1000","0","0","0"
"1215","0.5","20","30","1","18","0","0.5","75","1000","0","0","0"
"1216","0.5","30","30","1","18","0","0.5","75","1000","0","0","0"
"1217","0.5","0","0","1","24","0","0.5","75","1000","0","0","0"
"1218","0.5","10","0","1","24","0","0.5","75","1000","0","0","0"
"1220","0.5","30","0","1","24","0","0.5","75","1000","0","0","0"
"1219","0.5","20","0","1","24","0","0.5","75","1000","0","0","0"
"1221","0.5","0","10","1","24","0","0.5","75","1000","0","0","0"
"1222","0.5","10","10","1","24","0","0.5","75","1000","0","0","0"
"1223","0.5","20","10","1","24","0","0.5","75","1000","0","0","0"
"1224","0.5","30","10","1","24","0","0.5","75","1000","0","0","0"
"1226","0.5","10","20","1","24","0","0.5","75","1000","0","0","0"
"1225","0.5","0","20","1","24","0","0.5","75","1000","0","0","0"
"1229","0.5","0","30","1","24","0","0.5","75","1000","0","0","0"
"1228","0.5","30","20","1","24","0","0.5","75","1000","0","0","0"
"1227","0.5","20","20","1","24","0","0.5","75","1000","0","0","0"
"1230","0.5","10","30","1","24","0","0.5","75","1000","0","0","0"
"1233","0.5","0","0","1","30","0","0.5","75","1000","0","0","0"
"1231","0.5","20","30","1","24","0","0.5","75","1000","0","0","0"
"1234","0.5","10","0","1","30","0","0.5","75","1000","0","0","0"
"1232","0.5","30","30","1","24","0","0.5","75","1000","0","0","0"
"1235","0.5","20","0","1","30","0","0.5","75","1000","0","0","0"
"1236","0.5","30","0","1","30","0","0.5","75","1000","0","0","0"
"1237","0.5","0","10","1","30","0","0.5","75","1000","0","0","0"
"1238","0.5","10","10","1","30","0","0.5","75","1000","0","0","0"
"1239","0.5","20","10","1","30","0","0.5","75","1000","0","0","0"
"1241","0.5","0","20","1","30","0","0.5","75","1000","0","0","0"
"1240","0.5","30","10","1","30","0","0.5","75","1000","0","0","0"
"1242","0.5","10","20","1","30","0","0.5","75","1000","0","0","0"
"1245","0.5","0","30","1","30","0","0.5","75","1000","0","0","0"
"1243","0.5","20","20","1","30","0","0.5","75","1000","0","0","0"
"1244","0.5","30","20","1","30","0","0.5","75","1000","0","0","0"
"1246","0.5","10","30","1","30","0","0.5","75","1000","0","0","0"
"1247","0.5","20","30","1","30","0","0.5","75","1000","0","0","0"
"1249","0.5","0","0","1","0","10","0.5","75","1000","0.16648451730418942","0.2214936247723133","0.2681086519114688"
"1248","0.5","30","30","1","30","0","0.5","75","1000","0","0","0"
"1251","0.5","20","0","1","0","10","0.5","75","1000","0.18397085610200364","0.1570127504553734","0.2454728370221328"
"1253","0.5","0","10","1","0","10","0.5","75","1000","0.19453551912568307","0.32932604735883425","0.43309859154929575"
"1252","0.5","30","0","1","0","10","0.5","75","1000","0.1063752276867031","0.10127504553734062","0.09406438631790745"
"1254","0.5","10","10","1","0","10","0.5","75","1000","0.23897996357012752","0.24262295081967214","0.4029175050301811"
"1255","0.5","20","10","1","0","10","0.5","75","1000","0.1570127504553734","0.2","0.24245472837022133"
"1257","0.5","0","20","1","0","10","0.5","75","1000","0.21020036429872496","0.3675774134790528","0.5040241448692153"
"1256","0.5","30","10","1","0","10","0.5","75","1000","0.08160291438979964","0.14608378870673952","0.11770623742454728"
"1258","0.5","10","20","1","0","10","0.5","75","1000","0.18870673952641165","0.2939890710382514","0.4074446680080483"
"1259","0.5","20","20","1","0","10","0.5","75","1000","0.17996357012750455","0.22950819672131148","0.34808853118712274"
"1261","0.5","0","30","1","0","10","0.5","75","1000","0.19672131147540983","0.46593806921675773","0.5855130784708249"
"1260","0.5","30","20","1","0","10","0.5","75","1000","0.14462659380692167","0.20692167577413478","0.30181086519114686"
"1262","0.5","10","30","1","0","10","0.5","75","1000","0.1424408014571949","0.3100182149362477","0.37122736418511065"
"1263","0.5","20","30","1","0","10","0.5","75","1000","0.175591985428051","0.2867030965391621","0.3817907444668008"
"1265","0.5","0","0","1","6","10","0.5","75","1000","0.17340619307832422","0.20072859744990892","0.22132796780684105"
"1264","0.5","30","30","1","0","10","0.5","75","1000","0.1424408014571949","0.2495446265938069","0.3244466800804829"
"1267","0.5","20","0","1","6","10","0.5","75","1000","0.10746812386156648","0.15774134790528233","0.14134808853118713"
"1266","0.5","10","0","1","6","10","0.5","75","1000","0.1581056466302368","0.1726775956284153","0.2198189134808853"
"1268","0.5","30","0","1","6","10","0.5","75","1000","0.09289617486338798","0.12568306010928962","0.10311871227364185"
"1270","0.5","10","10","1","6","10","0.5","75","1000","0.16794171220400728","0.23351548269581057","0.27716297786720323"
"1269","0.5","0","10","1","6","10","0.5","75","1000","0.1854280510018215","0.2816029143897996","0.3415492957746479"
"1272","0.5","30","10","1","6","10","0.5","75","1000","0.14353369763205828","0.15628415300546447","0.19617706237424548"
"1271","0.5","20","10","1","6","10","0.5","75","1000","0.17632058287795993","0.17996357012750455","0.2459758551307847"
"1273","0.5","0","20","1","6","10","0.5","75","1000","0.17304189435336975","0.35154826958105645","0.46981891348088534"
"1274","0.5","10","20","1","6","10","0.5","75","1000","0.19162112932604736","0.292896174863388","0.3853118712273642"
"1275","0.5","20","20","1","6","10","0.5","75","1000","0.19453551912568307","0.253551912568306","0.3626760563380282"
"1276","0.5","30","20","1","6","10","0.5","75","1000","0.1814207650273224","0.21420765027322405","0.32142857142857145"
"1277","0.5","0","30","1","6","10","0.5","75","1000","0.21384335154826958","0.4907103825136612","0.6559356136820925"
"1278","0.5","10","30","1","6","10","0.5","75","1000","0.17194899817850637","0.38907103825136613","0.5266599597585513"
"1279","0.5","20","30","1","6","10","0.5","75","1000","0.16648451730418942","0.28852459016393445","0.397887323943662"
"1281","0.5","0","0","1","12","10","0.5","75","1000","0.14462659380692167","0.19271402550091074","0.2243460764587525"
"1280","0.5","30","30","1","6","10","0.5","75","1000","0.1744990892531876","0.23497267759562843","0.3460764587525151"
"1282","0.5","10","0","1","12","10","0.5","75","1000","0.16247723132969036","0.20218579234972678","0.2505030181086519"
"1283","0.5","20","0","1","12","10","0.5","75","1000","0.10856102003642987","0.13515482695810566","0.14537223340040242"
"1284","0.5","30","0","1","12","10","0.5","75","1000","0.07285974499089254","0.11329690346083789","0.06891348088531186"
"1285","0.5","0","10","1","12","10","0.5","75","1000","0.1854280510018215","0.2983606557377049","0.38380281690140844"
"1286","0.5","10","10","1","12","10","0.5","75","1000","0.18688524590163935","0.28342440801457197","0.39738430583501005"
"1289","0.5","0","20","1","12","10","0.5","75","1000","0.1930783242258652","0.36648451730418946","0.4869215291750503"
"1288","0.5","30","10","1","12","10","0.5","75","1000","0.11475409836065574","0.14571948998178508","0.158953722334004"
"1287","0.5","20","10","1","12","10","0.5","75","1000","0.09617486338797815","0.16721311475409836","0.12927565392354123"
"1290","0.5","10","20","1","12","10","0.5","75","1000","0.17704918032786884","0.2910746812386157","0.3722334004024145"
"1292","0.5","30","20","1","12","10","0.5","75","1000","0.11475409836065574","0.1806921675774135","0.22686116700201206"
"1291","0.5","20","20","1","12","10","0.5","75","1000","0.17595628415300546","0.2790528233151184","0.37424547283702214"
"1293","0.5","0","30","1","12","10","0.5","75","1000","0.20255009107468125","0.5085610200364299","0.6373239436619719"
"1294","0.5","10","30","1","12","10","0.5","75","1000","0.18761384335154827","0.3963570127504554","0.5025150905432596"
"1295","0.5","20","30","1","12","10","0.5","75","1000","0.1209471766848816","0.3209471766848816","0.37424547283702214"
"1296","0.5","30","30","1","12","10","0.5","75","1000","0.151183970856102","0.23205828779599272","0.3345070422535211"
"1297","0.5","0","0","1","18","10","0.5","75","1000","0.15227686703096538","0.2506375227686703","0.2560362173038229"
"1298","0.5","10","0","1","18","10","0.5","75","1000","0.10091074681238615","0.18324225865209473","0.19919517102615694"
"1299","0.5","20","0","1","18","10","0.5","75","1000","0.11548269581056467","0.17741347905282331","0.18209255533199195"
"1300","0.5","30","0","1","18","10","0.5","75","1000","0.06739526411657559","0.12349726775956284","0.09909456740442656"
"1301","0.5","0","10","1","18","10","0.5","75","1000","0.1766848816029144","0.32531876138433513","0.3812877263581489"
"1302","0.5","10","10","1","18","10","0.5","75","1000","0.13989071038251366","0.2615664845173042","0.29124748490945673"
"1304","0.5","30","10","1","18","10","0.5","75","1000","0.05245901639344262","0.1209471766848816","0.07142857142857142"
"1303","0.5","20","10","1","18","10","0.5","75","1000","0.14462659380692167","0.24371584699453552","0.3038229376257545"
"1305","0.5","0","20","1","18","10","0.5","75","1000","0.19562841530054645","0.4163934426229508","0.5306841046277666"
"1306","0.5","10","20","1","18","10","0.5","75","1000","0.17413479052823316","0.331511839708561","0.4386317907444668"
"1307","0.5","20","20","1","18","10","0.5","75","1000","0.14061930783242257","0.24845173041894353","0.29275653923541245"
"1309","0.5","0","30","1","18","10","0.5","75","1000","0.15045537340619308","0.4586520947176685","0.522635814889336"
"1308","0.5","30","20","1","18","10","0.5","75","1000","0.08378870673952642","0.16539162112932604","0.10814889336016097"
"1310","0.5","10","30","1","18","10","0.5","75","1000","0.13588342440801457","0.3788706739526412","0.45472837022132795"
"1311","0.5","20","30","1","18","10","0.5","75","1000","0.1005464480874317","0.2564663023679417","0.2535211267605634"
"1312","0.5","30","30","1","18","10","0.5","75","1000","0.09508196721311475","0.2575591985428051","0.24748490945674045"
"1313","0.5","0","0","1","24","10","0.5","75","1000","0.11147540983606558","0.24772313296903462","0.28672032193158953"
"1314","0.5","10","0","1","24","10","0.5","75","1000","0.08816029143897997","0.19854280510018216","0.17253521126760563"
"1315","0.5","20","0","1","24","10","0.5","75","1000","0.05500910746812386","0.15846994535519127","0.10160965794768612"
"1316","0.5","30","0","1","24","10","0.5","75","1000","0.07285974499089254","0.12932604735883424","0.09356136820925554"
"1317","0.5","0","10","1","24","10","0.5","75","1000","0.1540983606557377","0.351183970856102","0.3827967806841046"
"1318","0.5","10","10","1","24","10","0.5","75","1000","0.1180327868852459","0.26885245901639343","0.26458752515090544"
"1319","0.5","20","10","1","24","10","0.5","75","1000","0.06630236794171221","0.1930783242258652","0.136317907444668"
"1320","0.5","30","10","1","24","10","0.5","75","1000","0.06848816029143898","0.14389799635701275","0.10412474849094568"
"1321","0.5","0","20","1","24","10","0.5","75","1000","0.11766848816029143","0.34316939890710385","0.3646881287726358"
"1322","0.5","10","20","1","24","10","0.5","75","1000","0.1151183970856102","0.2907103825136612","0.3113682092555332"
"1323","0.5","20","20","1","24","10","0.5","75","1000","0.10200364298724955","0.23934426229508196","0.23893360160965796"
"1324","0.5","30","20","1","24","10","0.5","75","1000","0.11657559198542805","0.20473588342440802","0.20020120724346077"
"1325","0.5","0","30","1","24","10","0.5","75","1000","0.16612021857923498","0.4972677595628415","0.5704225352112676"
"1326","0.5","10","30","1","24","10","0.5","75","1000","0.11329690346083789","0.34207650273224044","0.3440643863179074"
"1327","0.5","20","30","1","24","10","0.5","75","1000","0.1366120218579235","0.33588342440801455","0.3827967806841046"
"1328","0.5","30","30","1","24","10","0.5","75","1000","0.10601092896174863","0.2185792349726776","0.23088531187122738"
"1329","0.5","0","0","1","30","10","0.5","75","1000","0.09799635701275046","0.248816029143898","0.23541247484909456"
"1330","0.5","10","0","1","30","10","0.5","75","1000","0.0790528233151184","0.20801457194899817","0.14788732394366197"
"1331","0.5","20","0","1","30","10","0.5","75","1000","0.05245901639344262","0.16029143897996356","0.10311871227364185"
"1250","0.5","10","0","1","0","10","0.5","75","1000","0.12568306010928962","0.1581056466302368","0.1720321931589537"
"1332","0.5","30","0","1","30","10","0.5","75","1000","0.06593806921675774","0.1377049180327869","0.07293762575452717"
"1334","0.5","10","10","1","30","10","0.5","75","1000","0.06411657559198543","0.23278688524590163","0.18259557344064387"
"1333","0.5","0","10","1","30","10","0.5","75","1000","0.12386156648451731","0.3038251366120219","0.3023138832997988"
"1335","0.5","20","10","1","30","10","0.5","75","1000","0.07723132969034609","0.2018214936247723","0.1488933601609658"
"1336","0.5","30","10","1","30","10","0.5","75","1000","0.07395264116575592","0.17741347905282331","0.2007042253521127"
"1337","0.5","0","20","1","30","10","0.5","75","1000","0.1111111111111111","0.35591985428051004","0.38028169014084506"
"1338","0.5","10","20","1","30","10","0.5","75","1000","0.10418943533697632","0.28415300546448086","0.28772635814889336"
"1339","0.5","20","20","1","30","10","0.5","75","1000","0.09216757741347906","0.2520947176684882","0.25553319919517103"
"1340","0.5","30","20","1","30","10","0.5","75","1000","0.07103825136612021","0.18360655737704917","0.13279678068410464"
"1341","0.5","0","30","1","30","10","0.5","75","1000","0.1377049180327869","0.4116575591985428","0.45925553319919515"
"1342","0.5","10","30","1","30","10","0.5","75","1000","0.11766848816029143","0.37194899817850635","0.369215291750503"
"1344","0.5","30","30","1","30","10","0.5","75","1000","0.073224043715847","0.2029143897996357","0.20321931589537223"
"1345","0.5","0","0","1","0","20","0.5","75","1000","0.22695810564663024","0.3901639344262295","0.5176056338028169"
"1346","0.5","10","0","1","0","20","0.5","75","1000","0.20437158469945355","0.351183970856102","0.45321931589537223"
"1347","0.5","20","0","1","0","20","0.5","75","1000","0.23679417122040072","0.31183970856102006","0.4381287726358149"
"1348","0.5","30","0","1","0","20","0.5","75","1000","0.15992714025500912","0.26958105646630237","0.3113682092555332"
"1349","0.5","0","10","1","0","20","0.5","75","1000","0.22112932604735883","0.5628415300546448","0.7238430583501007"
"1350","0.5","10","10","1","0","20","0.5","75","1000","0.26557377049180325","0.4673952641165756","0.6524144869215291"
"1351","0.5","20","10","1","0","20","0.5","75","1000","0.22258652094717668","0.3650273224043716","0.5155935613682092"
"1352","0.5","30","10","1","0","20","0.5","75","1000","0.16721311475409836","0.3599271402550091","0.4305835010060362"
"1353","0.5","0","20","1","0","20","0.5","75","1000","0.21639344262295082","0.6262295081967213","0.795774647887324"
"1354","0.5","10","20","1","0","20","0.5","75","1000","0.2214936247723133","0.5096539162112933","0.6614688128772636"
"1355","0.5","20","20","1","0","20","0.5","75","1000","0.20036429872495445","0.414936247723133","0.5120724346076458"
"1356","0.5","30","20","1","0","20","0.5","75","1000","0.22513661202185792","0.3551912568306011","0.4959758551307847"
