"BehaviorSpace results (NetLogo 6.1.1)"
"Pulmonary_Histology.nlogo"
"AS-Entry-Bivariate"
"04/12/2020 13:09:41:996 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-22","22"
"[run number]","collagen-degradation","degrader-count","thy1ps-count","n-collagen-deposition","AS-entry-threshold","thy1ns-count","p-collagen-deposition","AS-entry-random","[step]","count patches with [pcolor = 128] / count patches","count patches with [pcolor = 125] / count patches","count patches with [tissue-type = ""alveolar-space"" and pcolor != white] / count patches with [tissue-type = ""alveolar-space""]"
"84","0.5","10","10","1","3","10","0.5","50","1000","0.1052823315118397","0.20255009107468125","0.1851106639839034"
"83","0.5","10","10","1","3","10","0.5","50","1000","0.15191256830601094","0.22586520947176686","0.24295774647887325"
"85","0.5","10","10","1","3","10","0.5","50","1000","0.1533697632058288","0.23679417122040072","0.2625754527162978"
"86","0.5","10","10","1","3","10","0.5","60","1000","0.19344262295081968","0.2331511839708561","0.30784708249496984"
"87","0.5","10","10","1","3","10","0.5","60","1000","0.2204007285974499","0.24335154826958105","0.37072434607645877"
"88","0.5","10","10","1","3","10","0.5","60","1000","0.1726775956284153","0.2273224043715847","0.3028169014084507"
"89","0.5","10","10","1","3","10","0.5","60","1000","0.1697632058287796","0.23351548269581057","0.31438631790744465"
"90","0.5","10","10","1","3","10","0.5","60","1000","0.14863387978142076","0.21238615664845173","0.2409456740442656"
"91","0.5","10","10","1","3","10","0.5","70","1000","0.1806921675774135","0.2331511839708561","0.2942655935613682"
"92","0.5","10","10","1","3","10","0.5","70","1000","0.1668488160291439","0.25282331511839706","0.3224346076458752"
"93","0.5","10","10","1","3","10","0.5","70","1000","0.21129326047358835","0.22695810564663024","0.35714285714285715"
"94","0.5","10","10","1","3","10","0.5","70","1000","0.19052823315118397","0.2273224043715847","0.2962776659959759"
"95","0.5","10","10","1","3","10","0.5","70","1000","0.19089253187613844","0.26193078324225866","0.3470824949698189"
